site_country,asm,field_year,tpt_id_key,project_number,crop_code,target_code,site_name,requested_trials,priority,ton_recommendation,difference,overall_recommendation,total_country_capacity,percent_country_capacity,ton_percent_country_capacity
Italy,CPR,2023,HR23EUR8DCPR,N-8045,CIDSS,TTTTT,ITA,3,1,3,0,TON Approves,Italy: 220,0.013636363636363636,0.013636363636363636
Italy,CPR,2023,HR23EURZTCPR,POSTAIR,"C3, C5, CIDSS, OLVEU","BBBPE, GGGPE, TTTOT",ITA,3,2,4,+1,TON Increase,Italy: 220,0.013636363636363636,0.01818181818181818
Italy,CPR,2023,HR23EUR1OCPR,N-6030,BEAVA,"TTTDD, TTTMM, TTTTT",ITA,4,1,2,-2,TON Decrease,Italy: 220,0.01818181818181818,0.00909090909090909
Italy,PGR,2023,SR23EUR15PGR,"N-5559, N-6055, N-7589",TRZAW,TILLCA,ITA,2,2,2,0,TON Approves,Italy: 220,0.00909090909090909,0.00909090909090909
Italy,MBR,2023,HR23EURWRMBR,N-8384,SECCW,NA,ITA,NA,2,NA,NA,NA,Italy: 220,NA,NA
Italy,CPR,2023,HR23EUR2HCPR,"N-6000, N-8045",OLVEU,NA,ITA,0,2,0,0,TON Approves,Italy: 220,0,0
Italy,CPR,2023,HR23EUR2GCPR,"N-6000, N-8045",OLVEU,"TTTDD, TTTMM, TTTTT",ITA,0,1,0,0,TON Approves,Italy: 220,0,0
Italy,XWR,2023,IR23EURPJXWR,N-8555,"CIDLI, CIDRE, CIDSI","ALTHFL, PARYMI",ITA,2,2,1,-1,TON Decrease,Italy: 220,0.00909090909090909,0.004545454545454545
Italy,XWR,2023,IR23EURP6XWR,N-7364,"CIDLI, CIDRE, CIDSI","EUTEOR, METTCI, TETRUR",ITA,1,1,1,0,TON Approves,Italy: 220,0.004545454545454545,0.004545454545454545
Italy,MBR,2023,HR23EURWEMBR,N-8384,TRZAW,NA,ITA,NA,2,NA,NA,NA,Italy: 220,NA,NA
Italy,MBR,2023,HR23EURECMBR,N-8767,TRZAW,NA,ITA,NA,2,NA,NA,NA,Italy: 220,NA,NA
Latvia,MBR,2023,HR23EURX3MBR,POSTAIR,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWGMBR,N-8384,TRZAW,NA,LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,DMX,2023,SA23WLD01DMX,BIUD0006,HORVW,USTINH,LVA,1,2,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EURX6MBR,POSTAIR,HORVW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,CPR,2023,HR23EUR1ICPR,N-6030,BEAVA,"TTTDD, TTTMM, TTTTT",LVA,3,1,2,-1,TON Decrease,Latvia: 70,0.04285714285714286,0.02857142857142857
Latvia,MBR,2023,HR23EURWUMBR,N-8375,AVESW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,CPR,2023,HR23EUR5FCPR,N-8109,ALLCE,NA,LVA,2,1,1,-1,TON Decrease,Latvia: 70,0.02857142857142857,0.014285714285714285
Latvia,MBR,2023,HR23EURWVMBR,N-8384,AVESW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWMMBR,N-8384,"CCCC1, CCCC2, CCCC3, TRZAW","YYSTA, YYSTB",LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,PGR,2023,SR23EUR24PGR,"N-5559, N-6055, N-7589",HORVW,FUSASP,LVA,1,2,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,MBR,2023,HR23EURWTMBR,N-8384,TRZSP,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWWMBR,N-8384,TRZSP,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,DMX,2023,SA23WLD02DMX,BIKC0004,HORVW,USTINH,LVA,1,2,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,MBR,2023,HR23EURWBMBR,N-8384,"HORVW, TRZAW","ALOMY, LOLSS, MATIN, TTTDD",LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EUREBMBR,N-8767,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,SFR,2023,FR23EUR04SFR,N-8062,BRSNN,"ALTEBA, BOTRCI, ERYSCR, MYCOBR, PSDCCA, PYRPBR, SCLESC",LVA,2,2,1,-1,TON Decrease,Latvia: 70,0.02857142857142857,0.014285714285714285
Latvia,DMX,2023,SA23WLD03DMX,BIUD0006,HORVW,PYRNGR,LVA,1,1,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,MBR,2023,HR23EURWHMBR,N-8384,HORVW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,PGR,2023,SR23EUR1SPGR,"N-5559, N-6058, N-7589","AVESA, HORVS, TRZAS","PYRNAV, PYRNGR, PYRNTE, TILLCA, USTINH, USTINT",LVA,2,2,3,+1,TON Increase,Latvia: 70,0.02857142857142857,0.04285714285714286
Latvia,CPR,2023,HR23EUR8SCPR,N-8045,C5,NA,LVA,2,1,3,+1,TON Increase,Latvia: 70,0.02857142857142857,0.04285714285714286
Latvia,MBR,2023,HR23EUREJMBR,N-8767,HORVW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWDMBR,N-8384,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",LVA,1,1,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,DMX,2023,SA23WLD07DMX,BIUD0006,TRZAW,TILLCA,LVA,1,1,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,CPR,2023,HR23EUR2CCPR,"N-6000, N-8045",C2,"TTTDD, TTTMM",LVA,1,1,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EURUAMBR,N-8375,"HORVW, TRZAW","ALOMY, APESV, POASS, TTTDD",LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWOMBR,N-8375,TRZDW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,PGR,2023,SR23EUR02PGR,"N-5559, N-6055, N-7589","SECCW, TTLWI",FUSASP,LVA,2,2,3,+1,TON Increase,Latvia: 70,0.02857142857142857,0.04285714285714286
Latvia,PGR,2023,SR23EUR1CPGR,"N-5559, N-6055, N-7589",TRZAW,LEPTNO,LVA,1,1,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EUREFMBR,N-8767,HORVW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWNMBR,N-8384,TRZDW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,PGR,2023,SR23EUR0SPGR,"N-5559, N-7589","HORVS, SECCS, TRZAS, TTLSO",NA,LVA,2,2,2,0,TON Approves,Latvia: 70,0.02857142857142857,0.02857142857142857
Latvia,MBR,2023,HR23EURX7MBR,POSTAIR,TRZDW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURX8MBR,POSTAIR,TRZDW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,PGR,2023,SR23EUR26PGR,"N-5559, N-6055",HORVW,FUSASP,LVA,1,1,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EURUBMBR,N-8375,"HORVW, TRZAW","ALOMY, APESV, POASS, TTTDD",LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWEMBR,N-8384,TRZAW,NA,LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,MBR,2023,HR23EURWIMBR,N-8384,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWKMBR,N-8384,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,CPR,2023,HR23EUR5CCPR,N-8109,ALLPO,"BBBAN, GGGGG",LVA,3,1,5,+2,TON Increase,Latvia: 70,0.04285714285714286,0.07142857142857142
Latvia,MBR,2023,HR23EURWCMBR,N-8384,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",LVA,1,2,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,CPR,2023,HR23EUR5DCPR,N-8109,ALLPO,NA,LVA,2,1,1,-1,TON Decrease,Latvia: 70,0.02857142857142857,0.014285714285714285
Latvia,SFR,2023,FR23EUR27SFR,N-8062,BRSNN,"ALTEBA, BOTRCI, ERYSCR, MYCOBR, PSDCCA, PYRPBR, SCLESC",LVA,1,2,1,0,TON Approves,Latvia: 70,0.014285714285714285,0.014285714285714285
Latvia,MBR,2023,HR23EUREEMBR,N-8767,HORVW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,SFR,2023,FR23EUR28SFR,N-8062,BEAVA,"CERCBE, ERYSBE, PEROFB, PLEOBJ, RAMUBE, UROMBE",LVA,2,1,4,+2,TON Increase,Latvia: 70,0.02857142857142857,0.05714285714285714
Latvia,CPR,2023,HR23EUR5BCPR,N-8109,SOLTU,NA,LVA,2,1,4,+2,TON Increase,Latvia: 70,0.02857142857142857,0.05714285714285714
Latvia,MBR,2023,HR23EURECMBR,N-8767,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,DMX,2023,SA23WLD05DMX,BIUD0006,TRZAW,MONGNI,LVA,1,1,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EUREKMBR,N-8767,"CCCC1, CCCC2, CCCC3, TRZAW","YYSTA, YYSTB",LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWPMBR,N-8384,TTLWI,NA,LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,CPR,2023,HR23EUR8OCPR,N-8045,C2,NA,LVA,1,1,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EURX4MBR,POSTAIR,HORVW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,PGR,2023,SR23EUR06PGR,"N-5559, N-7589","HORVW, SECCW, TRZAW, TTLWI",NA,LVA,2,2,3,+1,TON Increase,Latvia: 70,0.02857142857142857,0.04285714285714286
Latvia,CPR,2023,HR23EUR5GCPR,N-8109,ALLCE,"BBBAN, GGGGG",LVA,3,1,4,+1,TON Increase,Latvia: 70,0.04285714285714286,0.05714285714285714
Latvia,CPR,2023,HR23EUR1JCPR,N-6030,BEAVA,NA,LVA,1,2,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,MBR,2023,HR23EURWLMBR,N-8384,HORVW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EUREGMBR,N-8767,TRZAW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EUREAMBR,N-8767,"HORVW, TRZAW","ALOMY, APESV, LOLSS, POASS, TTTDD",LVA,0,2,0,0,TON Approves,Latvia: 70,0,0
Latvia,MBR,2023,HR23EURWSMBR,N-8384,SECCW,NA,LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,SFR,2023,FR23EUR19SFR,N-8062,BRSNN,"ALTEBA, BOTRCI, ERYSCR, MYCOBR, PSDCCA, PYRPBR, SCLESC",LVA,1,2,2,+1,TON Increase,Latvia: 70,0.014285714285714285,0.02857142857142857
Latvia,SFR,2023,FR23EUR01SFR,N-8062,BRSNW,"ALTEBA, LEPTMA",LVA,2,2,2,0,TON Approves,Latvia: 70,0.02857142857142857,0.02857142857142857
Latvia,MBR,2023,HR23EUREHMBR,N-8767,HORVW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWRMBR,N-8384,SECCW,NA,LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,CPR,2023,HR23EUR5HCPR,N-8109,ALLCE,NA,LVA,2,2,2,0,TON Approves,Latvia: 70,0.02857142857142857,0.02857142857142857
Latvia,CPR,2023,HR23EURXYCPR,POSTAIR,YSTEG,"BBBPE, GGGPE, TTTOT",LVA,2,1,4,+2,TON Increase,Latvia: 70,0.02857142857142857,0.05714285714285714
Latvia,MBR,2023,HR23EURWFMBR,N-8384,HORVW,NA,LVA,0,1,0,0,TON Approves,Latvia: 70,0,0
Latvia,CPR,2023,HR23EUR1ACPR,N-6029,BEAVA,"TTTDD, TTTMM, TTTTT",LVA,3,2,6,+3,TON Increase,Latvia: 70,0.04285714285714286,0.08571428571428572
Latvia,MBR,2023,HR23EURX5MBR,POSTAIR,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EUREIMBR,N-8767,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,CPR,2023,HR23EURXXCPR,POSTAIR,YSTEG,"BBBAN, BBBPE, GGGAN, GGGPE",LVA,3,1,2,-1,TON Decrease,Latvia: 70,0.04285714285714286,0.02857142857142857
Latvia,MBR,2023,HR23EUREDMBR,N-8767,TRZAW,NA,LVA,NA,2,NA,NA,NA,Latvia: 70,NA,NA
Latvia,MBR,2023,HR23EURWJMBR,N-8384,HORVW,NA,LVA,NA,1,NA,NA,NA,Latvia: 70,NA,NA
